time,FLOW,SALT,TEMP,PHS_frp,PHS_frp_ads,OGM_dop,OGM_pop,OGM_don,NIT_amm,NIT_nit,OGM_docr,CAR_dic,CAR_pH,SIL_rsi,ZOO_daphnia
2009-01-13 00:00:00,0.260438,0,0.87361,1.3634,4.5234,1.7641,1.3955,45.5454,77.2443,455.4543,583.3333,5000,7.7,190,0
2009-01-14 00:00:00,0.290523,0,0.850062,1.3817,4.5843,1.7879,1.4143,45.7311,77.8803,457.3112,583.3333,5000,7.7,190,0
2009-01-15 00:00:00,0.28501,0,0.820283,1.3761,4.5658,1.7807,1.4085,45.6449,77.8363,456.4492,583.3333,5000,7.7,190,0
2009-01-16 00:00:00,0.281174,0,0.794621,1.373,4.5554,1.7766,1.4054,45.5646,77.8619,455.6456,583.3333,5000,7.7,190,0
2009-01-17 00:00:00,0.27607,0,0.772002,1.3696,4.5441,1.7722,1.4019,45.4611,77.8782,454.6108,583.3333,5000,7.7,190,0
2009-01-18 00:00:00,0.274453,0,0.753985,1.3699,4.545,1.7725,1.4021,45.3762,77.9986,453.762,583.3333,5000,7.7,190,0
2009-01-19 00:00:00,0.270619,0,0.738664,1.3689,4.5418,1.7713,1.4011,45.2589,78.0838,452.5885,583.3333,5000,7.7,190,0
2009-01-20 00:00:00,0.280962,0,0.730925,1.3792,4.576,1.7846,1.4117,45.2392,78.4911,452.3916,583.3333,5000,7.7,190,0
2009-01-21 00:00:00,0.279412,0,0.72292,1.3807,4.581,1.7866,1.4132,45.1081,78.6463,451.0814,583.3333,5000,7.7,190,0
2009-01-22 00:00:00,0.278964,0,0.718485,1.3832,4.5893,1.7898,1.4158,44.9681,78.8297,449.6812,583.3333,5000,7.7,190,0
2009-01-23 00:00:00,0.278534,0,0.717299,1.3859,4.5982,1.7933,1.4185,44.8107,79.0178,448.1073,583.3333,5000,7.7,190,0
2009-01-24 00:00:00,0.274822,0,0.718637,1.3869,4.6015,1.7946,1.4196,44.6172,79.1569,446.172,583.3333,5000,7.7,190,0
2009-01-25 00:00:00,0.275228,0,0.724597,1.3916,4.6172,1.8007,1.4244,44.4429,79.4021,444.4285,583.3333,5000,7.7,190,0
2009-01-26 00:00:00,0.276626,0,0.734217,1.3976,4.637,1.8084,1.4305,44.2625,79.6829,442.6252,583.3333,5000,7.7,190,0
2009-01-27 00:00:00,0.276776,0,0.746765,1.4029,4.6547,1.8153,1.436,44.0574,79.945,440.5742,583.3333,5000,7.7,190,0
2009-01-28 00:00:00,0.278087,0,0.762815,1.4091,4.6753,1.8234,1.4423,43.8428,80.2313,438.4283,583.3333,5000,7.7,190,0
2009-01-29 00:00:00,0.280433,0,0.782227,1.4159,4.6977,1.8321,1.4492,43.6155,80.5321,436.1552,583.3333,5000,7.7,190,0
2009-01-30 00:00:00,0.281832,0,0.804222,1.4211,4.715,1.8389,1.4546,43.356,80.7886,433.5597,583.3333,5000,7.7,190,0
2009-01-31 00:00:00,0.282607,0,0.829473,1.4266,4.7332,1.846,1.4602,43.0821,81.0519,430.8207,583.3333,5000,7.7,190,0
2009-02-01 00:00:00,0.424833,0,0.907861,1.5715,5.2139,2.0334,1.6085,44.068,85.2006,440.6801,583.3333,5000,7.7,190,0
2009-02-02 00:00:00,0.357307,0,0.929349,1.5483,5.1369,2.0034,1.5847,43.4946,84.6756,434.9464,583.3333,5000,7.7,190,0
2009-02-03 00:00:00,0.343032,0,0.969609,1.5704,5.2102,2.032,1.6074,43.3067,85.3896,433.067,583.3333,5000,7.7,190,0
2009-02-04 00:00:00,0.343153,0,1.011672,1.5888,5.2715,2.0559,1.6263,43.068,86.0012,430.6798,583.3333,5000,7.7,190,0
2009-02-05 00:00:00,0.340627,0,1.052774,1.5954,5.2932,2.0643,1.6329,42.7103,86.2861,427.1033,583.3333,5000,7.7,190,0
2009-02-06 00:00:00,0.423852,0,1.116391,1.6606,5.5098,2.1488,1.6998,42.8232,88.1519,428.2322,583.3333,5000,7.7,190,0
2009-02-07 00:00:00,0.688793,0,1.226358,1.873,6.2143,2.4236,1.9171,44.02,93.7622,440.2001,583.3333,5000,7.7,190,0
2009-02-08 00:00:00,0.510919,0,1.263189,1.8338,6.0844,2.3729,1.877,43.2557,92.8832,432.5566,583.3333,5000,7.7,190,0
2009-02-09 00:00:00,1.279372,0,1.426374,2.2566,7.4871,2.92,2.3098,45.6631,103.2125,456.6308,583.3333,5000,7.7,190,0
2009-02-10 00:00:00,3.067059,0,1.650492,3.0904,10.2534,3.9988,3.1632,49.8202,121.0186,498.2017,583.3333,5000,7.7,190,0
2009-02-11 00:00:00,3.401216,0,1.814223,3.762,12.4817,4.8678,3.8506,52.3498,133.7382,523.4982,583.3333,5000,7.7,190,0
2009-02-12 00:00:00,3.309914,0,1.880323,3.8009,12.6107,4.9182,3.8904,51.871,134.5836,518.7104,583.3333,5000,7.7,190,0
2009-02-13 00:00:00,2.331944,0,1.884773,3.4072,11.3044,4.4087,3.4874,49.49,127.5327,494.9003,583.3333,5000,7.7,190,0
2009-02-14 00:00:00,1.62186,0,1.885897,3.0187,10.0156,3.9061,3.0898,47.0246,120.14,470.246,583.3333,5000,7.7,190,0
2009-02-15 00:00:00,1.159236,0,1.895913,2.7039,8.9713,3.4988,2.7676,44.8156,113.7965,448.1561,583.3333,5000,7.7,190,0
2009-02-16 00:00:00,0.877492,0,1.918169,2.464,8.175,3.1883,2.522,42.9231,108.7195,429.2311,583.3333,5000,7.7,190,0
2009-02-17 00:00:00,0.728959,0,1.957026,2.3027,7.6402,2.9797,2.357,41.4221,105.1944,414.2206,583.3333,5000,7.7,190,0
2009-02-18 00:00:00,0.654286,0,2.011646,2.2038,7.312,2.8517,2.2558,40.2584,103.0043,402.5836,583.3333,5000,7.7,190,0
2009-02-19 00:00:00,0.572367,0,2.069001,2.1085,6.9958,2.7284,2.1582,39.109,100.842,391.0904,583.3333,5000,7.7,190,0
2009-02-20 00:00:00,0.413938,0,2.120064,1.9834,6.5807,2.5665,2.0301,37.7759,97.8855,377.7588,583.3333,5000,7.7,190,0
2009-02-21 00:00:00,0.442104,0,2.198881,1.9537,6.4819,2.528,1.9997,37.009,97.2379,370.0897,583.3333,5000,7.7,190,0
2009-02-22 00:00:00,0.447412,0,2.280232,1.9233,6.3811,2.4886,1.9686,36.2386,96.5655,362.3858,583.3333,5000,7.7,190,0
2009-02-23 00:00:00,0.421543,0,2.360423,1.8795,6.2358,2.432,1.9237,35.3898,95.5423,353.8982,583.3333,5000,7.7,190,0
2009-02-24 00:00:00,0.397071,0,2.444161,1.8393,6.1024,2.3799,1.8826,34.5645,94.5948,345.6451,583.3333,5000,7.7,190,0
2009-02-25 00:00:00,0.709366,0,2.601016,2.0496,6.8003,2.6521,2.0979,35.1612,99.9741,351.6115,583.3333,5000,7.7,190,0
2009-02-26 00:00:00,1.623707,0,2.825882,2.5759,8.5466,3.3332,2.6366,37.1351,112.2399,371.3508,583.3333,5000,7.7,190,0
2009-02-27 00:00:00,1.631562,0,3.017653,3.0297,10.0522,3.9204,3.1011,38.3913,121.8769,383.9127,583.3333,5000,7.7,190,0
2009-02-28 00:00:00,1.770852,0,3.160803,3.2416,10.7551,4.1945,3.3179,38.5129,126.1894,385.1287,583.3333,5000,7.7,190,0
2009-03-01 00:00:00,1.583648,0,3.254609,3.1514,10.4559,4.0778,3.2256,37.4791,124.5121,374.7913,583.3333,5000,7.7,190,0
2009-03-02 00:00:00,1.238093,0,3.32267,2.9079,9.6478,3.7627,2.9764,35.8687,119.6731,358.6869,583.3333,5000,7.7,190,0
2009-03-03 00:00:00,0.956229,0,3.389497,2.6644,8.84,3.4476,2.7272,34.2403,114.6144,342.4035,583.3333,5000,7.7,190,0
2009-03-04 00:00:00,0.771295,0,3.464168,2.4652,8.1793,3.1899,2.5233,32.7755,110.3059,327.7555,583.3333,5000,7.7,190,0
2009-03-05 00:00:00,0.643315,0,3.546843,2.3041,7.6447,2.9814,2.3584,31.4635,106.697,314.6345,583.3333,5000,7.7,190,0
2009-03-06 00:00:00,0.561836,0,3.63896,2.1813,7.2371,2.8225,2.2327,30.3168,103.8695,303.1683,583.3333,5000,7.7,190,0
2009-03-07 00:00:00,1.342061,0,3.865076,2.6298,8.7252,3.4028,2.6917,31.5172,114.1792,315.1721,583.3333,5000,7.7,190,0
2009-03-08 00:00:00,2.392023,0,4.117823,3.3136,10.9939,4.2876,3.3916,33.2082,128.3215,332.0817,583.3333,5000,7.7,190,0
2009-03-09 00:00:00,3.047474,0,4.324472,3.8185,12.6691,4.941,3.9084,34.0087,137.8826,340.0866,583.3333,5000,7.7,190,0
2009-03-10 00:00:00,3.823046,0,4.494195,4.0938,13.5827,5.2973,4.1903,34.0392,142.8744,340.3924,583.3333,5000,7.7,190,0
2009-03-11 00:00:00,2.867126,0,4.597435,3.8689,12.8365,5.0062,3.9601,32.7427,138.9538,327.4266,583.3333,5000,7.7,190,0
2009-03-12 00:00:00,2.083383,0,4.683136,3.5261,11.6989,4.5626,3.6091,31.1309,132.6957,311.3093,583.3333,5000,7.7,190,0
2009-03-13 00:00:00,1.502426,0,4.766028,3.1841,10.5643,4.1201,3.2591,29.5045,126.13,295.0453,583.3333,5000,7.7,190,0
2009-03-14 00:00:00,1.120235,0,4.854303,2.8921,9.5957,3.7423,2.9603,28.0066,120.2387,280.0662,583.3333,5000,7.7,190,0
2009-03-15 00:00:00,0.863585,0,4.949995,2.6524,8.8003,3.4321,2.7149,26.6583,115.1759,266.583,583.3333,5000,7.7,190,0
2009-03-16 00:00:00,0.694937,0,5.053794,2.4594,8.16,3.1824,2.5173,25.4563,110.9332,254.5626,583.3333,5000,7.7,190,0
2009-03-17 00:00:00,0.59148,0,5.165776,2.3061,7.6512,2.984,2.3604,24.3884,107.4458,243.8838,583.3333,5000,7.7,190,0
2009-03-18 00:00:00,0.508396,0,5.283693,2.1778,7.2255,2.818,2.2291,23.4126,104.4386,234.1262,583.3333,5000,7.7,190,0
2009-03-19 00:00:00,0.456357,0,5.409985,2.0807,6.9035,2.6924,2.1297,22.554,102.1094,225.5395,583.3333,5000,7.7,190,0
2009-03-20 00:00:00,0.430339,0,5.547896,2.0234,6.7133,2.6182,2.0711,21.8439,100.7189,218.4393,583.3333,5000,7.7,190,0
2009-03-21 00:00:00,0.433024,0,5.696672,2,6.6357,2.5879,2.0471,21.2617,100.1633,212.6173,583.3333,5000,7.7,190,0
2009-03-22 00:00:00,0.424477,0,5.846458,1.9737,6.5485,2.5539,2.0202,20.6808,99.5277,206.8077,583.3333,5000,7.7,190,0
2009-03-23 00:00:00,0.57706,0,6.044467,2.1197,7.0328,2.7428,2.1696,20.6576,103.1887,206.5762,583.3333,5000,7.7,190,0
2009-03-24 00:00:00,3.193951,0,6.462739,3.3883,11.2419,4.3844,3.4681,23.384,130.6506,233.8402,583.3333,5000,7.7,190,0
2009-03-25 00:00:00,3.813935,0,6.755206,4.2906,14.2355,5.5518,4.3916,24.5835,147.1345,245.8354,583.3333,5000,7.7,190,0
2009-03-26 00:00:00,3.552035,0,6.932989,4.3959,14.585,5.6881,4.4995,24.1798,148.9652,241.798,583.3333,5000,7.7,190,0
2009-03-27 00:00:00,2.50393,0,7.042419,3.9659,13.1583,5.1317,4.0593,22.8508,141.4799,228.5075,583.3333,5000,7.7,190,0
2009-03-28 00:00:00,1.849148,0,7.150916,3.5617,11.8172,4.6087,3.6456,21.5597,134.0589,215.5974,583.3333,5000,7.7,190,0
2009-03-29 00:00:00,1.610167,0,7.284512,3.3385,11.0766,4.3199,3.4171,20.6131,129.7826,206.1314,583.3333,5000,7.7,190,0
2009-03-30 00:00:00,1.260226,0,7.418686,3.124,10.365,4.0424,3.1976,19.6949,125.5337,196.9488,583.3333,5000,7.7,190,0
2009-03-31 00:00:00,1.474739,0,7.598198,3.1654,10.5025,4.096,3.24,19.2921,126.374,192.9206,583.3333,5000,7.7,190,0
2009-04-01 00:00:00,1.289737,0,7.763325,3.1167,10.3408,4.0329,3.1901,18.7257,125.3958,187.2567,583.3333,5000,7.7,190,0
2009-04-02 00:00:00,1.135609,0,7.924828,3.0411,10.0898,3.935,3.1127,18.1223,123.8567,181.2228,583.3333,5000,7.7,190,0
2009-04-03 00:00:00,1.014403,0,8.082733,2.9409,9.7575,3.8054,3.0102,17.4875,121.7865,174.8748,583.3333,5000,7.7,190,0
2009-04-04 00:00:00,0.870273,0,8.234534,2.8064,9.3112,3.6314,2.8725,16.8026,118.9479,168.0258,583.3333,5000,7.7,190,0
2009-04-05 00:00:00,0.777792,0,8.390313,2.6915,8.9298,3.4826,2.7549,16.1685,116.4647,161.6854,583.3333,5000,7.7,190,0
2009-04-06 00:00:00,0.690517,0,8.545538,2.5732,8.5376,3.3296,2.6338,15.5419,113.8525,155.4192,583.3333,5000,7.7,190,0
2009-04-07 00:00:00,0.624957,0,8.703875,2.4691,8.1921,3.1949,2.5273,14.9556,111.4985,149.5556,583.3333,5000,7.7,190,0
2009-04-08 00:00:00,0.559473,0,8.862371,2.3653,7.8478,3.0607,2.4211,14.383,109.1009,143.8298,583.3333,5000,7.7,190,0
2009-04-09 00:00:00,0.510962,0,9.023652,2.2732,7.5422,2.9415,2.3268,13.8456,106.9244,138.4556,583.3333,5000,7.7,190,0
2009-04-10 00:00:00,0.468623,0,9.187458,2.1909,7.269,2.8349,2.2425,13.3395,104.9376,133.395,583.3333,5000,7.7,190,0
2009-04-11 00:00:00,0.438634,0,9.355149,2.1229,7.0435,2.747,2.1729,12.8733,103.2636,128.7329,583.3333,5000,7.7,190,0
2009-04-12 00:00:00,0.413293,0,9.525355,2.0632,6.8454,2.6697,2.1118,12.4348,101.7666,124.3476,583.3333,5000,7.7,190,0
2009-04-13 00:00:00,0.379309,0,9.699993,2.0183,6.6965,2.6116,2.0659,12.0358,100.6185,120.3578,583.3333,5000,7.7,190,0
2009-04-14 00:00:00,0.381445,0,9.883814,2.0046,6.6509,2.5939,2.0518,11.7056,100.2424,117.0559,583.3333,5000,7.7,190,0
2009-04-15 00:00:00,0.38663,0,10.06783,1.9891,6.5996,2.5738,2.036,11.3811,99.8187,113.8108,583.3333,5000,7.7,190,0
2009-04-16 00:00:00,0.375721,0,10.248129,1.9583,6.4974,2.534,2.0044,11.0381,99.0028,110.3811,583.3333,5000,7.7,190,0
2009-04-17 00:00:00,0.363792,0,10.428432,1.926,6.3901,2.4921,1.9713,10.702,98.1389,107.02,583.3333,5000,7.7,190,0
2009-04-18 00:00:00,0.330034,0,10.606857,1.886,6.2573,2.4404,1.9304,10.3621,97.0682,103.6206,583.3333,5000,7.7,190,0
2009-04-19 00:00:00,0.634546,0,10.897257,2.2554,7.4832,2.9185,2.3086,10.6893,106.157,106.8933,583.3333,5000,7.7,190,0
2009-04-20 00:00:00,0.855388,0,11.16208,2.5737,8.5392,3.3303,2.6344,10.8637,113.3873,108.6368,583.3333,5000,7.7,190,0
2009-04-21 00:00:00,1.004263,0,11.42486,2.9235,9.6999,3.783,2.9924,11.0246,120.8287,110.2465,583.3333,5000,7.7,190,0
2009-04-22 00:00:00,1.008623,0,11.648162,3.0922,10.2596,4.0012,3.1651,10.9392,124.2198,109.3922,583.3333,5000,7.7,190,0
2009-04-23 00:00:00,0.944047,0,11.837164,3.0746,10.201,3.9784,3.147,10.6456,123.7963,106.4563,583.3333,5000,7.7,190,0
2009-04-24 00:00:00,0.914679,0,12.018965,3.0169,10.0095,3.9037,3.0879,10.3175,122.5539,103.1749,583.3333,5000,7.7,190,0
2009-04-25 00:00:00,2.673216,0,12.323188,3.6815,12.2148,4.7638,3.7683,10.7108,135.3716,107.1076,583.3333,5000,7.7,190,0
2009-04-26 00:00:00,4.352777,0,12.656657,4.7302,15.694,6.1207,4.8416,11.2988,153.4438,112.9883,583.3333,5000,7.7,190,0
2009-04-27 00:00:00,4.176515,0,12.890537,5.0881,16.8816,6.5838,5.208,11.2733,159.0698,112.7334,583.3333,5000,7.7,190,0
2009-04-28 00:00:00,3.050342,0,13.035382,4.6716,15.4996,6.0448,4.7816,10.705,152.289,107.0497,583.3333,5000,7.7,190,0
2009-04-29 00:00:00,1.99749,0,13.153362,4.0901,13.5703,5.2924,4.1864,10.0155,142.3533,100.1548,583.3333,5000,7.7,190,0
2009-04-30 00:00:00,1.736186,0,13.303328,3.7917,12.5804,4.9064,3.8811,9.5406,136.9412,95.4063,583.3333,5000,7.7,190,0
2009-05-01 00:00:00,1.277424,0,13.446543,3.4747,11.5286,4.4962,3.5566,9.0561,130.9677,90.5609,583.3333,5000,7.7,190,0
2009-05-02 00:00:00,0.988544,0,13.594159,3.2109,10.6533,4.1548,3.2865,8.6195,125.7778,86.1954,583.3333,5000,7.7,190,0
2009-05-03 00:00:00,0.798582,0,13.745111,2.9866,9.909,3.8645,3.0569,8.2218,121.1886,82.2182,583.3333,5000,7.7,190,0
2009-05-04 00:00:00,0.661212,0,13.89748,2.7869,9.2467,3.6062,2.8526,7.8514,116.9538,78.5135,583.3333,5000,7.7,190,0
2009-05-05 00:00:00,0.550533,0,14.051258,2.6093,8.6572,3.3763,2.6708,7.5064,113.0527,75.0637,583.3333,5000,7.7,190,0
2009-05-06 00:00:00,0.987909,0,14.294265,2.8639,9.502,3.7058,2.9314,7.5472,118.3694,75.4718,583.3333,5000,7.7,190,0
2009-05-07 00:00:00,1.080944,0,14.51989,3.0506,10.1214,3.9473,3.1224,7.5178,122.0811,75.1781,583.3333,5000,7.7,190,0
2009-05-08 00:00:00,1.382242,0,14.748942,3.2723,10.8569,4.2342,3.3494,7.5062,126.3506,75.0624,583.3333,5000,7.7,190,0
2009-05-09 00:00:00,2.029573,0,15.013121,3.7387,12.4044,4.8377,3.8267,7.6461,134.9782,76.4605,583.3333,5000,7.7,190,0
2009-05-10 00:00:00,1.768514,0,15.220071,3.8652,12.8241,5.0014,3.9562,7.5486,137.1274,75.4857,583.3333,5000,7.7,190,0
2009-05-11 00:00:00,1.565568,0,15.397308,3.7969,12.5976,4.9131,3.8864,7.335,135.7765,73.3498,583.3333,5000,7.7,190,0
2009-05-12 00:00:00,1.285276,0,15.549797,3.5759,11.8643,4.6271,3.6601,7.0349,131.6184,70.3492,583.3333,5000,7.7,190,0
2009-05-13 00:00:00,1.853566,0,15.7542,3.6962,12.2636,4.7828,3.7833,6.949,133.694,69.4896,583.3333,5000,7.7,190,0
2009-05-14 00:00:00,2.104327,0,15.980259,3.9755,13.19,5.1441,4.0691,6.9517,138.5374,69.5167,583.3333,5000,7.7,190,0
2009-05-15 00:00:00,1.855876,0,16.172439,4.035,13.3876,5.2212,4.1301,6.8303,139.4335,68.3031,583.3333,5000,7.7,190,0
2009-05-16 00:00:00,1.635225,0,16.338255,3.9172,12.9966,5.0687,4.0094,6.6194,137.2285,66.1936,583.3333,5000,7.7,190,0
2009-05-17 00:00:00,1.280486,0,16.474443,3.617,12.0005,4.6802,3.7022,6.3161,131.699,63.1609,583.3333,5000,7.7,190,0
2009-05-18 00:00:00,0.959675,0,16.600399,3.2872,10.9066,4.2536,3.3647,5.9979,125.3869,59.9793,583.3333,5000,7.7,190,0
2009-05-19 00:00:00,0.780159,0,16.730273,3.0149,10.003,3.9012,3.0859,5.7133,119.9222,57.1332,583.3333,5000,7.7,190,0
2009-05-20 00:00:00,0.639231,0,16.86027,2.7722,9.1976,3.5871,2.8375,5.4477,114.8395,54.4774,583.3333,5000,7.7,190,0
2009-05-21 00:00:00,0.526092,0,16.991522,2.5607,8.4962,3.3135,2.6211,5.2032,110.2251,52.0324,583.3333,5000,7.7,190,0
2009-05-22 00:00:00,0.483351,0,17.143412,2.4588,8.1579,3.1816,2.5167,5.0321,107.8723,50.321,583.3333,5000,7.7,190,0
2009-05-23 00:00:00,0.566671,0,17.335274,2.5387,8.4231,3.285,2.5985,4.981,109.4928,49.8098,583.3333,5000,7.7,190,0
2009-05-24 00:00:00,0.497583,0,17.480302,2.421,8.0325,3.1327,2.478,4.8093,106.7841,48.0932,583.3333,5000,7.7,190,0
2009-05-25 00:00:00,0.437842,0,17.62904,2.3302,7.7313,3.0152,2.3851,4.6584,104.6258,46.5844,583.3333,5000,7.7,190,0
2009-05-26 00:00:00,0.49434,0,17.808675,2.3741,7.877,3.072,2.4301,4.5956,105.4842,45.956,583.3333,5000,7.7,190,0
2009-05-27 00:00:00,0.841018,0,18.061319,2.7561,9.1444,3.5663,2.821,4.7259,113.5588,47.2593,583.3333,5000,7.7,190,0
2009-05-28 00:00:00,0.786476,0,18.256836,2.9037,9.634,3.7573,2.9721,4.7144,116.4294,47.144,583.3333,5000,7.7,190,0
2009-05-29 00:00:00,0.760715,0,18.426409,2.9325,9.7295,3.7945,3.0015,4.6419,116.8602,46.4191,583.3333,5000,7.7,190,0
2009-05-30 00:00:00,0.684118,0,18.570178,2.84,9.4228,3.6749,2.9069,4.5119,114.8477,45.1191,583.3333,5000,7.7,190,0
2009-05-31 00:00:00,0.642593,0,18.711696,2.7487,9.1199,3.5568,2.8135,4.386,112.8311,43.86,583.3333,5000,7.7,190,0
2009-06-01 00:00:00,0.623113,0,18.861259,2.707,8.9816,3.5028,2.7708,4.2884,111.8213,42.8842,583.3333,5000,7.7,190,0
2009-06-02 00:00:00,0.533036,0,18.991748,2.5877,8.5855,3.3483,2.6486,4.155,109.1711,41.5504,583.3333,5000,7.7,190,0
2009-06-03 00:00:00,0.501671,0,19.123148,2.4863,8.2491,3.2172,2.5449,4.0336,106.8575,40.3363,583.3333,5000,7.7,190,0
2009-06-04 00:00:00,0.460801,0,19.248222,2.3713,7.8675,3.0683,2.4271,3.9079,104.2033,39.0789,583.3333,5000,7.7,190,0
2009-06-05 00:00:00,0.41362,0,19.367801,2.2484,7.4598,2.9093,2.3013,3.7803,101.3149,37.8029,583.3333,5000,7.7,190,0
2009-06-06 00:00:00,0.333939,0,19.481654,2.1187,7.0296,2.7415,2.1686,3.6509,98.2003,36.5092,583.3333,5000,7.7,190,0
2009-06-07 00:00:00,0.881925,0,19.748816,2.6166,8.6814,3.3857,2.6782,3.8425,109.0411,38.4248,583.3333,5000,7.7,190,0
2009-06-08 00:00:00,1.344651,0,20.018544,3.2574,10.8077,4.215,3.3342,4.0549,121.564,40.5491,583.3333,5000,7.7,190,0
2009-06-09 00:00:00,1.188602,0,20.200644,3.4961,11.5995,4.5238,3.5784,4.0847,125.7847,40.8466,583.3333,5000,7.7,190,0
2009-06-10 00:00:00,1.139695,0,20.344515,3.5256,11.6973,4.5619,3.6086,4.0361,126.1384,40.3614,583.3333,5000,7.7,190,0
2009-06-11 00:00:00,1.027715,0,20.461236,3.4059,11.3001,4.407,3.4861,3.9361,123.7919,39.3611,583.3333,5000,7.7,190,0
2009-06-12 00:00:00,0.898459,0,20.561045,3.2088,10.6462,4.152,3.2843,3.8098,119.9671,38.0976,583.3333,5000,7.7,190,0
2009-06-13 00:00:00,0.919424,0,20.682959,3.1547,10.4668,4.082,3.229,3.7387,118.7762,37.3868,583.3333,5000,7.7,190,0
2009-06-14 00:00:00,0.768685,0,20.779121,2.9792,9.8847,3.855,3.0494,3.624,115.2426,36.2405,583.3333,5000,7.7,190,0
2009-06-15 00:00:00,0.62895,0,20.863654,2.7698,9.1898,3.584,2.8351,3.4969,110.936,34.9689,583.3333,5000,7.7,190,0
2009-06-16 00:00:00,0.49837,0,20.945642,2.5755,8.545,3.3325,2.6361,3.3756,106.7965,33.7556,583.3333,5000,7.7,190,0
2009-06-17 00:00:00,0.477366,0,21.045614,2.4819,8.2344,3.2114,2.5403,3.2967,104.6738,32.9667,583.3333,5000,7.7,190,0
2009-06-18 00:00:00,1.25844,0,21.261399,2.9356,9.74,3.7986,3.0048,3.4363,113.7242,34.3626,583.3333,5000,7.7,190,0
2009-06-19 00:00:00,2.890918,0,21.594521,4.2715,14.1721,5.5271,4.3721,3.8236,137.1049,38.2355,583.3333,5000,7.7,190,0
2009-06-20 00:00:00,3.554817,0,21.798234,4.9923,16.5636,6.4598,5.1099,3.972,148.0565,39.7199,583.3333,5000,7.7,190,0
2009-06-21 00:00:00,2.888068,0,21.883056,4.7753,15.8438,6.1791,4.8878,3.8767,144.5728,38.7674,583.3333,5000,7.7,190,0
2009-06-22 00:00:00,2.027456,0,21.922242,4.2429,14.0772,5.4901,4.3428,3.6987,136.0326,36.9873,583.3333,5000,7.7,190,0
2009-06-23 00:00:00,1.370966,0,21.949961,3.7144,12.3239,4.8063,3.8019,3.5137,127.0478,35.1375,583.3333,5000,7.7,190,0
2009-06-24 00:00:00,0.955567,0,21.977962,3.2698,10.8487,4.231,3.3468,3.3449,118.9848,33.4494,583.3333,5000,7.7,190,0
2009-06-25 00:00:00,0.692134,0,22.011316,2.9199,9.6879,3.7783,2.9887,3.1998,112.2373,31.9976,583.3333,5000,7.7,190,0
2009-06-26 00:00:00,0.567522,0,22.053638,2.6618,8.8314,3.4442,2.7245,3.082,106.9738,30.8197,583.3333,5000,7.7,190,0
2009-06-27 00:00:00,0.46375,0,22.103893,2.4727,8.204,3.1996,2.5309,2.9874,102.9281,29.8742,583.3333,5000,7.7,190,0
2009-06-28 00:00:00,0.424442,0,22.156179,2.3172,7.6881,2.9983,2.3718,2.9049,99.4711,29.0494,583.3333,5000,7.7,190,0
2009-06-29 00:00:00,0.336147,0,22.197898,2.1436,7.112,2.7737,2.194,2.8143,95.5069,28.1435,583.3333,5000,7.7,190,0
2009-06-30 00:00:00,0.30122,0,22.253911,2.0433,6.7792,2.6439,2.0914,2.7537,93.0924,27.537,583.3333,5000,7.7,190,0
2009-07-01 00:00:00,0.28367,0,22.314122,1.9724,6.544,2.5522,2.0188,2.7063,91.3157,27.0628,583.3333,5000,7.7,190,0
2009-07-02 00:00:00,0.287625,0,22.37638,1.921,6.3737,2.4857,1.9663,2.6684,89.9761,26.6836,583.3333,5000,7.7,190,0
